Accession,Host,Collection_Date
ACU64724,Bovidae,2003
ACU64725,Bovidae,2003
ADD31866,Hominidae,1993
ADG56727,Hominidae,2007
ADG56728,Hominidae,2007
ADG56729,Hominidae,2007
ADG56730,Hominidae,2007
ADG56731,Hominidae,2007
ADG56732,Hominidae,2007
ADG56733,Hominidae,2007
ADG56734,Hominidae,2007
ADG56735,Hominidae,2007
ADG56736,Hominidae,2007
ADG56737,Hominidae,2007
ADG56738,Hominidae,2007
ADG56739,Hominidae,2007
ADG56740,Hominidae,2007
ADG56741,Hominidae,2007
ADG56742,Hominidae,2007
ADG56743,Hominidae,2007
ADG56744,Hominidae,2007
ADG56745,Hominidae,2007
ADG56746,Hominidae,2007
ADG56747,Hominidae,2007
ADG56748,Hominidae,2007
ADG56749,Hominidae,2007
ADG56750,Hominidae,2007
ADG56751,Hominidae,2007
ADG56752,Hominidae,2007
ADG56753,Hominidae,2007
ADG56754,Hominidae,2007
ADG56755,Hominidae,2007
ADF59043,Hominidae,2008
ADF59045,Hominidae,2008
ADE44282,Hominidae,2004-04
ADE44283,Hominidae,2002-08-22
ADE06255,Hominidae,2009-01-21
ADC97035,Hominidae,2003-06
ADC97036,Hominidae,2003-11
ADC97037,Hominidae,2004-01
ADC97038,Hominidae,2004-02
ADC97044,Hominidae,2005-03
ADC97045,Hominidae,2005-03
ADC97046,Hominidae,2005-04
ADC97047,Hominidae,2005-04
ADC97048,Hominidae,2005-04
ADC97049,Hominidae,2005-04
ADC97050,Hominidae,2005-04
ADC97052,Hominidae,2005-04
ADC97053,Hominidae,2005-04
ADC97054,Hominidae,2005-05
ADC97057,Hominidae,2008-01
ADC97058,Hominidae,2008-01
ADC97061,Hominidae,2008-02
ADC97066,Hominidae,2008-03
ADC97068,Hominidae,2009-04
ADC97071,Hominidae,2009-05
ADC97074,Hominidae,2009-08
ADC97076,Hominidae,2009-10
BAI77842,Hominidae,2005-11-29
BAI77843,Hominidae,2006-03-15
BAI77844,Hominidae,2006-02-23
BAI77845,Hominidae,2006-11-24
BAI77846,Hominidae,2005-12-19
BAI77847,Hominidae,2005-12-13
BAI77848,Hominidae,2006-02-18
BAI77849,Hominidae,2006-01-25
BAI77850,Hominidae,2006-01-28
BAI77851,Hominidae,2006-02-05
BAI77852,Hominidae,2006-02-14
BAI77853,Hominidae,2006-03-01
BAI77854,Hominidae,2006-12-28
BAI77855,Hominidae,2006-03-15
BAI77856,Hominidae,2005-12-14
BAI77857,Hominidae,2005-12-13
BAI77858,Hominidae,2005-12-14
ADC53467,Hominidae,1994
ADC53468,Hominidae,1994
ADC53469,Hominidae,1994
ADC53470,Hominidae,1994
ADC53471,Hominidae,1994
ADC53472,Hominidae,1997
ADC53473,Hominidae,1997
ADC53474,Hominidae,1998
ADC53475,Hominidae,1999
ADC53476,Hominidae,1999
ADC53477,Hominidae,2000
ADC53478,Hominidae,2008
ADC32660,Hominidae,1989
ADC32661,Hominidae,1989
ADC32662,Hominidae,1989
ADC32663,Hominidae,1989
ADC32664,Hominidae,1989
ADC32665,Hominidae,1989
ADC32666,Hominidae,1990
ADC32667,Hominidae,1990
ADC32668,Hominidae,1990
ADC32669,Hominidae,1990
ADC32670,Hominidae,1989
ADC32671,Hominidae,1989
ADC32672,Hominidae,1989
ADC32673,Hominidae,1987
ADC32674,Hominidae,1988
ADC32675,Hominidae,1988
ADC32676,Hominidae,1988
ADC32677,Hominidae,1990
ADC32678,Hominidae,1991
ADC32679,Hominidae,1992
ADC32680,Hominidae,1992
ADC32681,Hominidae,1993
ADC32682,Hominidae,1993
ADC32683,Hominidae,1993
ADC32684,Hominidae,1994
ADC32685,Hominidae,1995
ADC32686,Hominidae,1995
ADC32687,Hominidae,1995
ADC32688,Hominidae,2000
ADC32689,Hominidae,2000
ADC32690,Hominidae,1995
ADC32691,Hominidae,1995
ADC32692,Hominidae,1996
ADC32693,Hominidae,1996
ADC32694,Hominidae,1988
ADC32695,Hominidae,1990
ADB92097,Hominidae,1996
ADB92098,Hominidae,1996
ADA70458,Hominidae,2005
ADA70459,Hominidae,2005
ADA70460,Hominidae,2005
ADA70461,Hominidae,2005
ADA70462,Hominidae,2005
ADA70463,Hominidae,2005
ACZ51164,Hominidae,2004-03
ACZ51165,Hominidae,2004-06
ACZ51166,Hominidae,2009-01
ACZ51538,Hominidae,1975
ACZ51550,Hominidae,1976
ACZ51598,Hominidae,1991
ACZ51766,Hominidae,1980
ACZ51802,Hominidae,1975
ACZ51814,Hominidae,1976
ACZ51862,Hominidae,1976
ACZ04409,Hominidae,2006
ACZ04410,Hominidae,2006
ACZ04411,Hominidae,2006
ACZ04412,Hominidae,2006
ACZ04413,Hominidae,2006
ACZ04414,Hominidae,2006
ACZ04415,Hominidae,2006
ACZ04416,Hominidae,2006
ACZ04417,Hominidae,2006
ACZ04418,Hominidae,2006
ACZ04419,Hominidae,2006
ACZ04420,Hominidae,2006
ACZ04421,Hominidae,2006
ACZ04422,Hominidae,2006
ACZ04423,Hominidae,2006
ACZ04424,Hominidae,2006
ACZ04425,Hominidae,2006
ACZ04426,Hominidae,2006
ACZ04427,Hominidae,2006
ACZ04428,Hominidae,2006
ACZ04429,Hominidae,2006
ACZ04430,Hominidae,2006
ACZ04431,Hominidae,2006
ACZ04432,Hominidae,2006
ACZ04433,Hominidae,2006
ACZ04434,Hominidae,2006
ACZ04435,Hominidae,2006
BAI49626,Hominidae,2005-04-16
BAI49627,Hominidae,2005-04-16
BAI49628,Hominidae,2005-05-07
BAI49629,Hominidae,2005-06-13
BAI49630,Hominidae,2005-06-28
BAI49631,Hominidae,2006-02-13
BAI49632,Hominidae,2006-02-22
BAI49633,Hominidae,2006-03-03
BAI49634,Hominidae,2006-03-20
BAI49635,Hominidae,2006-02-19
BAI49636,Hominidae,2005-05-18
BAI49637,Hominidae,2005-04-28
BAI49638,Hominidae,2005-06-28
BAI49639,Hominidae,2005-07-15
BAI49640,Hominidae,2005-07-23
BAI49641,Hominidae,2005-08-31
BAI49642,Hominidae,2005-10-23
BAI49643,Hominidae,2005-10-20
BAI49644,Hominidae,2006-01-18
BAI49645,Hominidae,2006
BAI49646,Hominidae,2006-02-01
BAI49647,Hominidae,2006-03-01
BAI49648,Hominidae,2006-02-03
BAI49649,Hominidae,2006-03-10
BAI49650,Hominidae,2006-02-25
BAI49651,Hominidae,2006-03-23
BAI49652,Hominidae,2006-04-01
BAI49653,Hominidae,2006-04-03
BAI49654,Hominidae,2006-04-08
BAI49655,Hominidae,2006-04-29
BAI49656,Hominidae,2006-06-08
BAI49657,Hominidae,2006-06-21
BAI49658,Hominidae,2006-07-27
BAI49659,Hominidae,2006-07-31
BAI49660,Hominidae,2006-07-27
BAI49661,Hominidae,2006-08-06
BAI49662,Hominidae,2006-09-19
BAI49663,Hominidae,2006-09-22
BAI49664,Hominidae,2006-10-08
BAI49665,Hominidae,2006-10-16
BAI49666,Hominidae,2006-10-27
BAI49667,Hominidae,2005-04-23
BAI49668,Hominidae,2005-04-27
BAI49669,Hominidae,2005-06-25
BAI49670,Hominidae,2006-07-06
BAI49671,Hominidae,2005-07-12
BAI49672,Hominidae,2005-07-15
BAI49673,Hominidae,2005-07-24
BAI49674,Hominidae,2005-07-22
BAI49675,Hominidae,2005-07-29
BAI49676,Hominidae,2005-08-28
BAI49677,Hominidae,2005-09-15
BAI49678,Hominidae,2005-09-21
BAI49679,Hominidae,2005-10-19
BAI49680,Hominidae,2006-05-06
ACX45386,Hominidae,2007
ACX45387,Hominidae,2007
ACX31305,Hominidae,2008-05
ACX31306,Hominidae,2009-03
ACO89865,Hominidae,2006-03
ACO89866,Hominidae,2006-03
ACO89867,Hominidae,2006-08
ACO89868,Hominidae,2007-02
ACO89869,Hominidae,2008-02
ACO89870,Hominidae,2006-06
ACO89871,Hominidae,2008-04
ACO89872,Hominidae,2008-01
ACO89873,Hominidae,2006-07
ACO89874,Hominidae,2008-02
ACV96844,Hominidae,2002
ACV96845,Hominidae,2003
ACV96847,Hominidae,2007
ACV83809,Hominidae,2005-10
ACV83810,Hominidae,2007-02
ACV83811,Hominidae,2009-03
ACV83817,Hominidae,2009-05-27
ACV83818,Hominidae,2008-03
ACV83820,Hominidae,2005-10
ACV83821,Hominidae,2006-08
ACV83822,Hominidae,2007-05
ACV83823,Hominidae,2008-05
ACV83824,Hominidae,2009-03
ACV83825,Hominidae,2009-01
ACV83826,Hominidae,2008-05
ACV83834,Hominidae,2005-10
ACV83835,Hominidae,2006-06
ACL93332,Hominidae,2006-05
ACU87628,Hominidae,2008-04
ACU87629,Hominidae,2008-04
ACU87641,Hominidae,2008-07
ACT82468,Bovidae,2004
ACT82469,Bovidae,2005
ACT82470,Bovidae,2005
ACS32500,Hominidae,2005-02-07
ACS32501,Hominidae,2005-02-11
ACR59512,Hominidae,2005-10
ACR59513,Hominidae,2006-04
ACR59514,Hominidae,2005-10
ACR59515,Hominidae,2006-04
ACR59516,Hominidae,2006-07
ACR59517,Hominidae,2008-04
ACR59518,Hominidae,2006-04
ACR59520,Hominidae,2007-03
ACR25142,Hominidae,2007-02
ACR22891,Hominidae,2004-03
ACQ99530,Hominidae,2007-02
ACQ99531,Hominidae,2007-01
ACQ99532,Hominidae,2007-09
ACQ99534,Hominidae,2005-07-26
ACQ99536,Hominidae,2007-06
ACQ99537,Hominidae,2008-03
ACN89275,Hominidae,1997
ACN89276,Hominidae,1999
ACN89277,Hominidae,1999
ACN89278,Hominidae,1999
ACN89279,Hominidae,2002
ACN89280,Hominidae,2002
ACN86104,Bovidae,1998
ACN69085,Hominidae,2008
ACM47529,Bovidae,2006
ACM47530,Bovidae,2006
ACM47531,Bovidae,2006
ACM47532,Bovidae,2004
ACL80043,Bovidae,2008-03
ACL79499,Hominidae,2005-10
ACL79502,Hominidae,2004-06
ACH69832,Hominidae,2007-02-02
ACH69833,Hominidae,2005-12-26
ACH69834,Hominidae,2006-12-25
ACH69835,Hominidae,2007-10-18
ACH69837,Hominidae,2006-12-22
ACH69838,Hominidae,2005-12-21
ACH69839,Hominidae,2006-11-18
ACH69840,Hominidae,2007-12-10
ACH69841,Hominidae,2007-12-10
ACH69843,Hominidae,2007-10-31
ACH69844,Hominidae,2007-11-16
ACH69845,Hominidae,2006-11-18
ACH69846,Hominidae,2007-03-03
ACH69848,Hominidae,2007-09-03
ACH69849,Hominidae,2007-09-03
ACH69850,Hominidae,2006-09-19
ACH69851,Hominidae,2005-12-26
ACH69852,Hominidae,2005-12-28
ACH69853,Hominidae,2007-05-19
ACH69854,Hominidae,2007-04-22
ACH69855,Hominidae,2005-12-03
ACH69856,Hominidae,2005-12-31
ACH69857,Hominidae,2006-03-04
ACH69858,Hominidae,2006-12-10
ACH69859,Hominidae,2007-01-17
ACH69860,Hominidae,2007-01
ACH69861,Hominidae,2007-01-15
ACH69862,Hominidae,2007-10-05
ACH69863,Hominidae,2007-10-30
ACJ73895,Hominidae,2001
ACJ73896,Hominidae,2001
ACJ73897,Hominidae,2000
ACJ73898,Hominidae,2000
ACJ73899,Hominidae,2002
ACJ73900,Hominidae,2002
ACJ72038,Hominidae,2008-01
ACJ68429,Hominidae,2008-04
ACJ68430,Hominidae,2006-07
ACJ68431,Hominidae,2008-03
ACJ68433,Hominidae,2004-04
ACJ68434,Hominidae,2005-04
ACJ65722,Hominidae,2006-09-19
ACH97400,Hominidae,1985
ACH97411,Hominidae,1984
ACI46636,Bovidae,2006-04-01
ACI46637,Bovidae,2006-03-01
ACF16968,Hominidae,2006-07
ABV53343,Hominidae,1999-03
ABV53351,Hominidae,2004-03-22
ABV53352,Hominidae,2002-02-03
ABV53365,Hominidae,2002-02-15
ABV53367,Hominidae,2001-12-30
ABV53376,Hominidae,2002-01-06
ABV53377,Hominidae,2002-02-20
ABV53380,Hominidae,2002-09-08
ABV53381,Hominidae,2002-02-27
ABV53389,Hominidae,1992-10
ABV53392,Hominidae,1997-02
ABV53393,Hominidae,1997-12
ABV55269,Hominidae,1996-12
ABV55281,Hominidae,1997-03
ABV55282,Hominidae,1999-03
ABV55283,Hominidae,2004-02-20
ABV55284,Hominidae,2004-02-28
ABV55285,Hominidae,2003-04-06
ABV55286,Hominidae,2004-07-21
ABV55287,Hominidae,2004-07-26
ABV55288,Hominidae,2003-09-28
ABV55291,Hominidae,2001-05-24
ABV55293,Hominidae,2002-01-14
ABV55296,Hominidae,2003-10-26
ABV55300,Hominidae,2004-04-09
ABV55301,Hominidae,2004-06-11
ABV55302,Hominidae,2002-07-14
ABV55303,Hominidae,2002-02-04
BAF98182,Hominidae,2005-08-07
BAF98183,Hominidae,2005-08-18
BAF98184,Hominidae,2005-08-18
BAF98185,Hominidae,2005-11
BAF98186,Hominidae,2005-10
BAF98187,Hominidae,2005-08
BAF98188,Hominidae,2005-10
BAF98189,Hominidae,2005-08
BAF98190,Hominidae,2005-11
BAF98191,Hominidae,2004-12
BAF98192,Hominidae,2005-06
BAF98193,Hominidae,2005-03
BAF98194,Hominidae,2005-03
BAF98195,Hominidae,2005-02
BAF98196,Hominidae,2005-11
BAF98197,Hominidae,2005-02
BAF98198,Hominidae,2005-04
BAF98199,Hominidae,2005-02
BAF98200,Hominidae,2005-04
BAF98201,Hominidae,2005-03
AAY55959,Hominidae,2003
AAY55970,Hominidae,2003
AAU43794,Hominidae,2000
AAR19753,Hominidae,2000-04
WDU50304,Hominidae,2017
WHE45762,Hominidae,2000
QLJ94246,Bovidae,2016
QKX94441,Hominidae,2016-01-27
QKX94539,Hominidae,2016-08-21
QIG55630,Hominidae,2017
QHW04027,Suidae,2016
QAU54398,Hominidae,2014
AZZ86129,Hominidae,2011-08-28
BBC22227,Hominidae,2002
BBC22228,Hominidae,2003
AUV48534,Hominidae,2016-12-20
AUV48535,Hominidae,2016-12-30
AUV48536,Hominidae,2017-01-10
AIL83592,Hominidae,2012
AIL83606,Hominidae,2012
AIL83619,Hominidae,2012
AIL83624,Hominidae,2012
AIL83632,Hominidae,2012
AHZ91063,Hominidae,2011
AGO66931,Hominidae,2010-05-05
AGO66934,Hominidae,2010-05-25
AGM61627,Hominidae,2008
AGM61628,Hominidae,2010
AGM61629,Hominidae,2009
AGM61630,Hominidae,2009
AGM61631,Hominidae,2010
AHV80211,Hominidae,2003-03
AHV80367,Hominidae,1999-09
AHV80545,Hominidae,1999-09
AHN15028,Hominidae,1998
AHN15040,Hominidae,1998
AHN15081,Hominidae,2002-08
AHN15095,Hominidae,1998-09
AHN15107,Hominidae,1999
AHN15120,Hominidae,2002-08
AHN15180,Hominidae,1999-07
AHN15204,Hominidae,2002-10
AHN15217,Hominidae,1998-11
AHN15241,Hominidae,1999-07
AHN15262,Hominidae,1998-08
AHN15274,Hominidae,1999-07
AHN15298,Hominidae,1998
AHN15310,Hominidae,1999-07
AHN15322,Hominidae,2000-07
AHN15346,Hominidae,1999-11
AHN15358,Hominidae,1999-07
AHN15370,Hominidae,1998
AHN15382,Hominidae,1998-08
AHN09163,Hominidae,2009-10
AHN09387,Hominidae,2009-06
AGG16180,Suidae,2011-07-22
AFU34309,Hominidae,2005
AFF19195,Hominidae,2010-04-27
AEX30692,Hominidae,2009-02
AEX30694,Hominidae,2009-02
QLJ94235,Bovidae,2016
ANI85932,Hominidae,2012
QIN53334,Phasianidae,2002
QIN53345,Phasianidae,2005
QIN53356,Phasianidae,2005
QIN53367,Phasianidae,2006
AIW53342,Phasianidae,2013-06
AEX30832,Phasianidae,2011-03-16
ACN22286,Phasianidae,2002
ACC91694,Phasianidae,2002
ACC91697,Phasianidae,2003
ACC91698,Phasianidae,2003
ACC91699,Phasianidae,2004
ACC91700,Phasianidae,2006
BCD57337,Hominidae,2018-04
QRL06843,Hominidae,2018-02-15
BFO01494,Suidae,2018-06-14
WZL09316,Suidae,2018
QIJ58084,Hominidae,2017-03-23
QIJ58095,Hominidae,2017-04-14
QIJ58106,Hominidae,2018-06-05
QHU78957,Suidae,2011-07-22
QGH58831,Suidae,2017-07-04
QGH58832,Suidae,2017-07-10
AYA93324,Suidae,2008-01-02
ASV45381,Suidae,2010
ASV45382,Suidae,2010
ASV45383,Suidae,2010
ASV45389,Suidae,2011
ASV45390,Suidae,2011
ASV45391,Suidae,2011
ASV45392,Suidae,2011
ASV45393,Suidae,2011
ASV45394,Suidae,2011
ASV45395,Suidae,2011
ASV45396,Suidae,2011
ASV45397,Suidae,2012
ASV45399,Suidae,2012
ASV45400,Suidae,2012
ASV45401,Suidae,2012
ASV45402,Suidae,2012
ASV45403,Suidae,2012
ASV45405,Suidae,2012
ASV45406,Suidae,2012
ASV45409,Suidae,2012
ASV45410,Suidae,2012
ASV45411,Suidae,2012
ASV45412,Suidae,2012
ASV45413,Suidae,2012
ASV45414,Suidae,2012
ASV45415,Suidae,2012
ASV45417,Suidae,2012
ASV45423,Suidae,2012
ASV45426,Suidae,2012
ASV45427,Suidae,2012
ASV45428,Suidae,2012
ASV45429,Suidae,2012
ASV45434,Suidae,2012
ASV45435,Suidae,2012
ASV45437,Suidae,2012
ASV45438,Suidae,2012
ASV45442,Suidae,2012
ASV45452,Suidae,2013
ASV45455,Suidae,2013
ASV45456,Suidae,2013
ASV45459,Suidae,2013
ASV45460,Suidae,2013
ASV45461,Suidae,2013
ASV45462,Suidae,2013
ASV45464,Suidae,2013
ASV45465,Suidae,2013
ASV45466,Suidae,2013
ASV45467,Suidae,2013
ASV45468,Suidae,2013
ASV45469,Suidae,2013
ASV45478,Suidae,2013
ASV45482,Suidae,2013
ASV45489,Suidae,2013
ASV45490,Suidae,2013
ASV45491,Suidae,2013
ASV45494,Suidae,2013
ASV45495,Suidae,2013
ASV45496,Suidae,2013
ASV45497,Suidae,2013
ASV45501,Suidae,2013
ASV45502,Suidae,2013
ASV45503,Suidae,2013
ASV45504,Suidae,2013
ASV45505,Suidae,2013
ASV45506,Suidae,2013
ASV45515,Suidae,2013
ASV45519,Suidae,2013
ASV45520,Suidae,2013
ASV45522,Suidae,2013
ASV45524,Suidae,2013
ASV45527,Suidae,2013
ASV45528,Suidae,2013
ASV45541,Suidae,2014
ASV45542,Suidae,2014
ASV45549,Suidae,2014
ASV45551,Suidae,2014
ASV45554,Suidae,2014
ASV45555,Suidae,2014
ASV45556,Suidae,2014
ASV45557,Suidae,2014
ASV45564,Suidae,2014
ASV45565,Suidae,2014
ASV45566,Suidae,2014
ASV45567,Suidae,2014
ASV45568,Suidae,2014
ASV45576,Suidae,2014
ASV45579,Suidae,2014
ASV45580,Suidae,2014
ASV45603,Suidae,2014
ASV45604,Suidae,2014
ASV45605,Suidae,2014
ASV45615,Suidae,2014
ASV45618,Suidae,2014
ASV45619,Suidae,2014
ASV45626,Suidae,2014
ASV45628,Suidae,2014
ASV45630,Suidae,2014
ASV45631,Suidae,2014
ASV45639,Suidae,2014
ASV45640,Suidae,2014
ASV45641,Suidae,2014
ASV45642,Suidae,2015
ASV45643,Suidae,2015
ASV45647,Suidae,2015
ASV45649,Suidae,2015
ASV45658,Suidae,2015
ASV45664,Suidae,2015
ASV45665,Suidae,2015
ASV45666,Suidae,2015
ASV45667,Suidae,2015
ASV45670,Suidae,2015
ASV45672,Suidae,2015
ASV45673,Suidae,2015
ASV45685,Suidae,2016
ASV45686,Suidae,2016
ASV45687,Suidae,2016
ASV45690,Suidae,2016
ASV45700,Suidae,2016
ASV45701,Suidae,2016
ASV45702,Suidae,2016
ASV45706,Suidae,2016
ASV45707,Suidae,2016
ASV45708,Suidae,2016
ASV45709,Suidae,2016
ASV45710,Suidae,2016
ASV45711,Suidae,2016
ASV45712,Suidae,2016
ASV45713,Suidae,2016
ASV45717,Suidae,2016
ASV45721,Suidae,2016
ASV45722,Suidae,2016
ASV45727,Suidae,2016
ASV45732,Suidae,2017
ASV45733,Suidae,2017
ASV45734,Suidae,2011
ASV45736,Suidae,2011
ASV45737,Suidae,2011
ASV45738,Suidae,2011
ASV45743,Suidae,2016
ASV45744,Suidae,2016
ASV45745,Suidae,2016
ASV45749,Suidae,2016
AXQ59926,Suidae,2012-01-20
AXQ59927,Suidae,2012-01-24
AXQ59928,Suidae,2012-01-24
AXQ59929,Suidae,2012-01-25
AXQ59930,Suidae,2012-01-25
AXQ59931,Suidae,2012-01-25
AXQ59932,Suidae,2012-01-31
AXQ59933,Suidae,2012-02-01
AXQ59934,Suidae,2012-02-02
AXQ59935,Suidae,2012-02-02
AXQ59936,Suidae,2012-02-03
AXQ59937,Suidae,2012-02-08
AXQ59938,Suidae,2012-02-08
AXQ59939,Suidae,2012-02-08
AXQ59940,Suidae,2012-02-13
AXQ59941,Suidae,2012-02-13
AXQ59942,Suidae,2012-02-13
AXQ59943,Suidae,2012-02-13
AXQ59944,Suidae,2012-02-15
AXQ59945,Suidae,2012-02-15
AXQ59946,Suidae,2012-02-23
AXQ59947,Suidae,2012-02-24
AXQ59948,Suidae,2012-02-28
AXQ59949,Suidae,2012-02-28
AXQ59950,Suidae,2012-03-01
AXQ59951,Suidae,2012-03-01
AXQ59952,Suidae,2012-03-01
AXQ59953,Suidae,2012-03-02
AXQ59954,Suidae,2012-03-02
AXQ59955,Suidae,2012-03-05
AXQ59956,Suidae,2012-03-06
AXQ59957,Suidae,2012-03-06
AXQ59958,Suidae,2012-03-07
AXQ59959,Suidae,2012-03-07
AXQ59961,Suidae,2012-03-08
AXQ59962,Suidae,2012-03-14
AXQ59963,Suidae,2012-03-14
AXQ59964,Suidae,2012-03-14
AXQ59965,Suidae,2012-03-16
AXQ59966,Suidae,2012-03-30
AXQ59967,Suidae,2012-03-30
AXQ59969,Suidae,2012-04-03
AXQ59970,Suidae,2012-04-03
AXQ59971,Suidae,2012-04-10
AXQ59972,Suidae,2012-04-10
AXQ59973,Suidae,2012-04-10
AXQ59975,Suidae,2012-04-18
AXQ59976,Suidae,2012-04-19
AXQ59977,Suidae,2012-04-24
AXQ59978,Suidae,2012-04-24
AXQ59979,Suidae,2012-05-03
AXQ59981,Suidae,2012-05-04
AXQ59982,Suidae,2012-05-08
AXQ59984,Suidae,2012-03-07
AXQ59985,Suidae,2012-03-07
AXQ59986,Suidae,2012-03-07
AXQ59987,Suidae,2012-03-13
AXQ59988,Suidae,2012-03-14
AXQ59989,Suidae,2012-03-14
AXQ59990,Suidae,2012-03-14
AXQ59991,Suidae,2012-03-14
AXQ59992,Suidae,2012-03-16
AXQ59993,Suidae,2012-03-16
AXQ59994,Suidae,2012-03-19
AXQ59995,Suidae,2012-03-20
AXQ59996,Suidae,2012-04-02
AXQ59997,Suidae,2012-04-10
AXQ59998,Suidae,2012-04-12
AXQ59999,Suidae,2012-04-17
AXQ60000,Suidae,2012-04-17
AXQ60001,Suidae,2012-04-17
ATI99324,Suidae,2015
ATD10721,Hominidae,2016-02-20
BAV31506,Suidae,2015-11-27
BAV31527,Suidae,2015-07-15
BAV31538,Suidae,2015-10-23
BAU80818,Hominidae,2006
BAU80819,Hominidae,2005
BAU80820,Hominidae,2005
BAU80821,Hominidae,2005
BAU80822,Hominidae,2008
BAU80823,Hominidae,2011
BAU80824,Hominidae,2012
BAU80825,Hominidae,2011
AMD82105,Suidae,2012
ALV82549,Hominidae,2013
ALV82553,Hominidae,2014
ALS31048,Hominidae,2014-03
ALQ10710,Hominidae,2004
ALQ10721,Hominidae,2012
AKR13843,Hominidae,2008-04-23
AKR13847,Hominidae,2009-02-21
AKH39876,Hominidae,2013
AKH39877,Hominidae,2013
AKH39878,Hominidae,2013
AIO05682,Suidae,2010-09
AIO05683,Suidae,2010-11
AIO05684,Suidae,2010-11
AIO05685,Suidae,2011-12
AIO05688,Suidae,2013-03
AFD97423,Hominidae,2008-05
AFC88086,Hominidae,2008-04
AFC88087,Hominidae,2008-05
AFC88088,Hominidae,2009-03
AEJ21071,Hominidae,2010
ADR65107,Hominidae,2004-01
ADP76592,Hominidae,2005
ADP76593,Hominidae,2007
ADP76594,Hominidae,2008
BAH79692,Hominidae,2005-11-24
ACK57364,Hominidae,1997
ACK57365,Hominidae,1997
ACK57366,Hominidae,2000
ACK57367,Hominidae,2003
ACK57368,Hominidae,2003
QGH58822,Suidae,2017-11-01
ASV45691,Suidae,2016
ASV45692,Suidae,2016
WFG70593,Suidae,2018-08-29
QHU78947,Suidae,2011-12
QGH58823,Suidae,2017-05-22
QGH58824,Suidae,2018-02-27
QGH58825,Suidae,2017-05-22
QGH58826,Suidae,2017-05-24
QGH58827,Suidae,2017-01-25
QGH58828,Suidae,2017-03-16
QGH58829,Suidae,2017-05-22
QGH58830,Suidae,2017-11-02
ASV45384,Suidae,2010
ASV45385,Suidae,2010
ASV45386,Suidae,2010
ASV45387,Suidae,2011
ASV45388,Suidae,2011
ASV45398,Suidae,2012
ASV45404,Suidae,2012
ASV45407,Suidae,2012
ASV45408,Suidae,2012
ASV45416,Suidae,2012
ASV45418,Suidae,2012
ASV45419,Suidae,2012
ASV45420,Suidae,2012
ASV45421,Suidae,2012
ASV45422,Suidae,2012
ASV45424,Suidae,2012
ASV45425,Suidae,2012
ASV45430,Suidae,2012
ASV45431,Suidae,2012
ASV45432,Suidae,2012
ASV45433,Suidae,2012
ASV45436,Suidae,2012
ASV45439,Suidae,2012
ASV45440,Suidae,2012
ASV45441,Suidae,2012
ASV45443,Suidae,2012
ASV45444,Suidae,2013
ASV45445,Suidae,2013
ASV45446,Suidae,2013
ASV45447,Suidae,2013
ASV45448,Suidae,2013
ASV45449,Suidae,2013
ASV45450,Suidae,2013
ASV45451,Suidae,2013
ASV45453,Suidae,2013
ASV45454,Suidae,2013
ASV45457,Suidae,2013
ASV45458,Suidae,2013
ASV45463,Suidae,2013
ASV45470,Suidae,2013
ASV45471,Suidae,2013
ASV45472,Suidae,2013
ASV45473,Suidae,2013
ASV45474,Suidae,2013
ASV45475,Suidae,2013
ASV45476,Suidae,2013
ASV45477,Suidae,2013
ASV45479,Suidae,2013
ASV45480,Suidae,2013
ASV45481,Suidae,2013
ASV45483,Suidae,2013
ASV45484,Suidae,2013
ASV45485,Suidae,2013
ASV45486,Suidae,2013
ASV45487,Suidae,2013
ASV45488,Suidae,2013
ASV45492,Suidae,2013
ASV45493,Suidae,2013
ASV45498,Suidae,2013
ASV45499,Suidae,2013
ASV45500,Suidae,2013
ASV45507,Suidae,2013
ASV45508,Suidae,2013
ASV45509,Suidae,2013
ASV45510,Suidae,2013
ASV45511,Suidae,2013
ASV45512,Suidae,2013
ASV45513,Suidae,2013
ASV45514,Suidae,2013
ASV45516,Suidae,2013
ASV45517,Suidae,2013
ASV45518,Suidae,2013
ASV45521,Suidae,2013
ASV45523,Suidae,2013
ASV45525,Suidae,2013
ASV45526,Suidae,2013
ASV45529,Suidae,2013
ASV45530,Suidae,2013
ASV45531,Suidae,2013
ASV45532,Suidae,2013
ASV45533,Suidae,2013
ASV45534,Suidae,2013
ASV45535,Suidae,2013
ASV45536,Suidae,2013
ASV45537,Suidae,2013
ASV45538,Suidae,2013
ASV45539,Suidae,2013
ASV45540,Suidae,2014
ASV45543,Suidae,2014
ASV45544,Suidae,2014
ASV45545,Suidae,2014
ASV45546,Suidae,2014
ASV45547,Suidae,2014
ASV45548,Suidae,2014
ASV45550,Suidae,2014
ASV45552,Suidae,2014
ASV45553,Suidae,2014
ASV45558,Suidae,2014
ASV45559,Suidae,2014
ASV45560,Suidae,2014
ASV45561,Suidae,2014
ASV45562,Suidae,2014
ASV45563,Suidae,2014
ASV45569,Suidae,2014
ASV45570,Suidae,2014
ASV45571,Suidae,2014
ASV45572,Suidae,2014
ASV45573,Suidae,2014
ASV45574,Suidae,2014
ASV45575,Suidae,2014
ASV45577,Suidae,2014
ASV45578,Suidae,2014
ASV45581,Suidae,2014
ASV45582,Suidae,2014
ASV45583,Suidae,2014
ASV45584,Suidae,2014
ASV45585,Suidae,2014
ASV45586,Suidae,2014
